registry_id,source_record_id,name,operator,provider_family,city,state,country,region_continent,latitude,longitude,status,website,net_count,ix_count,carrier_count,source_system,source_url,record_scope,is_us,is_illinois
PDB-9702,9702,Tyna Host - Datacenter no Brasil,Tyna Host - Datacenter no Brasil,Other/Unknown,Muriaé,,BR,South America,-21.126894,-42.357551,ok,https://tynahost.com,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9702,global,0,0
PDB-9705,9705,DNSnetworks IDC3,DNSnetworks Corporation,Other/Unknown,Ottawa,ON,CA,North America,45.340247,-75.910181,ok,http://www.dnsnetworks.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9705,global,0,0
PDB-9706,9706,DNSnetworks IDC1,DNSnetworks Corporation,Other/Unknown,Ottawa,ON,CA,North America,45.336188,-75.797212,ok,http://www.dnsnetworks.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9706,global,0,0
PDB-9707,9707,DNSnetworks IDC4,DNSnetworks Corporation,Other/Unknown,Miami,FL,US,North America,25.775869,-80.19313,ok,http://www.dnsnetworks.com,0.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9707,global,1,0
PDB-9708,9708,DNSnetworks IDC2,DNSnetworks Corporation,Other/Unknown,Pointe-Claire,QC,CA,North America,45.475074,-73.80085,ok,http://www.dnsnetworks.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9708,global,0,0
PDB-9711,9711,"AlexHost, Republic of Moldova",AlexHost SRL,Other/Unknown,Chisinau,MD,MD,Europe,46.989614,28.859303,ok,https://alexhost.com,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9711,global,0,0
PDB-9724,9724,CtrlS Hyderabad DC2,CtrlS Datacenters Ltd,Other/Unknown,Hyderabad,Telangana,IN,Asia Pacific,17.436221,78.364587,ok,https://www.ctrls.com/datacenter-hyderabad/,7.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9724,global,0,0
PDB-9725,9725,CtrlS Mumbai DC2,CtrlS Datacenters Ltd,Other/Unknown,Mumbai,Maharashtra,IN,Asia Pacific,19.108213,73.023588,ok,https://www.ctrls.in/data-center-services.php,12.0,2.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9725,global,0,0
PDB-9726,9726,CtrlS Mumbai DC3,CtrlS Datacenters Ltd,Other/Unknown,Mumbai,Maharashtra,IN,Asia Pacific,19.109778,73.024444,ok,https://www.ctrls.in/data-center-services.php,5.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9726,global,0,0
PDB-9735,9735,CtrlS Hyderabad DC3,CtrlS Datacenters Ltd,Other/Unknown,Hyderabad,Telangana,IN,Asia Pacific,17.436221,78.364587,ok,https://www.ctrls.com/datacenter-hyderabad/,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9735,global,0,0
PDB-9736,9736,PNT DATA CENTER,Park Naukowo-Technologiczny w Opolu Sp. z o.o.,Other/Unknown,Opole,opolskie,PL,Europe,50.683406,17.874119,ok,https://datacenter.pnt.opole.pl,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9736,global,0,0
PDB-9738,9738,Globenet Boca Raton CLS,Vtal,Other/Unknown,Boca Raton,FL,US,North America,26.344915,-80.08815,ok,http://www.vtal.com,2.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/9738,global,1,0
PDB-9743,9743,LEDC - NTL1 - Newcastle,Leading Edge Data Centres,Other/Unknown,Mayfield West,NSW,AU,Australia,-32.882913,151.730565,ok,http://www.leadingedgedc.com,8.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9743,global,0,0
PDB-9744,9744,Keppel Data Centres | Keppel DC Singapore 2,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Singapore,Singapore,SG,Asia Pacific,1.340811,103.944117,ok,https://www.keppeldatacentres.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9744,global,0,0
PDB-9745,9745,Keppel Data Centres | Keppel DC Singapore 3,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Singapore,Singapore,SG,Asia Pacific,1.340446,103.943878,ok,https://www.keppeldatacentres.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9745,global,0,0
PDB-9746,9746,Keppel Data Centres | Keppel DC Singapore 5,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Singapore,Singapore,SG,Asia Pacific,1.319573,103.700241,ok,https://www.keppeldatacentres.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9746,global,0,0
PDB-9748,9748,PCCW Global-Keppel International Carrier Exchange,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Hong Kong,Hong Kong,HK,Asia Pacific,22.279816,114.170936,ok,https://www.keppeldatacentres.com/,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9748,global,0,0
PDB-9749,9749,Keppel Data Centres | Gore Hill Data Centre,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Artarmon,NSW,AU,Australia,-33.820006,151.186295,ok,https://www.keppeldatacentres.com/,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9749,global,0,0
PDB-9750,9750,Keppel Data Centres | iSeek Data Centre,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Brisbane,QLD,AU,Australia,-27.415672,153.091248,ok,https://www.keppeldatacentres.com/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/9750,global,0,0
PDB-9751,9751,Keppel Data Centres | Cardiff Data Centre,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Cardiff,Wales,GB,Europe,51.452221,-3.185821,ok,https://www.keppeldatacentres.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9751,global,0,0
PDB-9753,9753,Keppel Data Centres | Keppel DC Dublin 2,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Dublin,,IE,Europe,53.409384,-6.363503,ok,https://www.keppeldatacentres.com/,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9753,global,0,0
PDB-9754,9754,Keppel Data Centres | Milan Data Centre,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Milan,,IT,Europe,45.4531,9.11651,ok,https://www.keppeldatacentres.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9754,global,0,0
PDB-9755,9755,Keppel Data Centres | Kelsterbach Data Centre,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Kelsterbach,Hessen,DE,Europe,50.051897,8.525022,ok,https://www.keppeldatacentres.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9755,global,0,0
PDB-9756,9756,Keppel Data Centres | maincubes Data Centre,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Offenbach,Hessen,DE,Europe,50.1093,8.74229,ok,https://www.keppeldatacentres.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9756,global,0,0
PDB-9757,9757,Keppel Data Centres | Huizhou Data Centre,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Huizhou,Guangdong,CN,Asia Pacific,23.114234,114.424548,ok,https://www.keppeldatacentres.com/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9757,global,0,0
PDB-9758,9758,Keppel Data Centres | Basis Bay Data Centre,Keppel Data Centres Holding Pte Ltd,Other/Unknown,Cyberjaya,Kuala Lumpur,MY,Asia Pacific,2.905236,101.652832,ok,https://www.keppeldatacentres.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9758,global,0,0
PDB-9760,9760,ksiezyc.pl,Aves Sp. z o.o.,Other/Unknown,Zduńska Wola,Łódzkie,PL,Europe,51.600324,18.942617,ok,http://www.ksiezyc.pl,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9760,global,0,0
PDB-9771,9771,GLOBE DataCenter Den Helder,GLOBE DataCenter BV,Other/Unknown,Den Helder,,NL,Europe,52.943255,4.772343,ok,https://globedatacenter.com/,0.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/9771,global,0,0
PDB-9773,9773,AISO Data Center,"Affordable Internet Services Online, Inc.",Other/Unknown,Romoland,CA,US,North America,33.74821,-117.152165,ok,https://www.aiso.net/technology/data-center,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9773,global,1,0
PDB-9774,9774,GGEW-POP-SHS Bensheim,GGEW net GmbH,Other/Unknown,Bensheim,Hessen,DE,Europe,49.671976,8.602558,ok,http://www.ggew-net.de,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9774,global,0,0
PDB-9775,9775,GGEW-POP-SHM Bensheim,GGEW net GmbH,Other/Unknown,Bensheim,,DE,Europe,49.688727,8.605489,ok,http://www.ggew-net.de,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9775,global,0,0
PDB-9781,9781,DTEL-IX K21,Digital Telecom IX LLC,Other/Unknown,Kyiv,,UA,Europe,50.492695,30.493162,ok,https://dtel-ix.net/en/services/colocation,5.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9781,global,0,0
PDB-9792,9792,SECRELNET INFORMATICA,INSTALE TELECOM LTDA,Other/Unknown,Fortaleza,CE,BR,South America,-3.734043,-38.4969,ok,http://www.secrel.com.br,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9792,global,0,0
PDB-9794,9794,GlobalConnect Hørning 2,GlobalConnect Group,Other/Unknown,Hørning,,DK,Europe,56.075703,10.026845,ok,https://www.globalconnect.dk/tjenester/datacenter,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9794,global,0,0
PDB-9803,9803,Chorus Otumoetai Exchange  (OTE),Chorus New Zealand Limited,Other/Unknown,Tauranga,,NZ,Asia Pacific,-37.683274,176.136227,ok,https://sp.chorus.co.nz/product/edgecentre-colocation/overview,2.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9803,global,0,0
PDB-9804,9804,Chorus Wellington Exchange  (WN),Chorus New Zealand Limited,Other/Unknown,Wellington,,NZ,Asia Pacific,-41.295002,174.782895,ok,https://sp.chorus.co.nz/product/edgecentre-colocation/overview,6.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9804,global,0,0
PDB-9805,9805,Chorus Avonhead Exchange  (AVO),Chorus New Zealand Limited,Other/Unknown,Christchurch,,NZ,Asia Pacific,-43.523518,172.545222,ok,https://sp.chorus.co.nz/product/edgecentre-colocation/overview,7.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9805,global,0,0
PDB-9814,9814,AirTrunk HKG1,AirTrunk Operating Pty Ltd,Other/Unknown,Hong Kong,Hong Kong,HK,Asia Pacific,22.350083,114.109656,ok,https://www.airtrunk.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9814,global,0,0
PDB-9815,9815,AirTrunk SGP1,AirTrunk Operating Pty Ltd,Other/Unknown,Singapore,Singapore,SG,Asia Pacific,1.377136,103.967504,ok,https://www.airtrunk.com/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9815,global,0,0
PDB-9818,9818,DOKOM21 RZ Huckarde,DOKOM Gesellschaft für Telekommunikation mbH,Other/Unknown,Dortmund,,DE,Europe,51.535359,7.418903,ok,https://www.dokom21.de/de/Geschaeftskunden/rechenzentrum/losungen/serverraum--rack.htm,2.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9818,global,0,0
PDB-9823,9823,42-24 Derwent Park,42 - 24 Pty Ltd,Other/Unknown,Moonah,TAS,AU,Australia,-42.839245,147.297445,ok,https://42-24.com.au/,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9823,global,0,0
PDB-9827,9827,interconnectnigeria Data Centre,Internet eXchange Point of Nigeria Ltd.,Other/Unknown,Port Harcourt,Rivers,NG,Africa,4.80593,7.005946,ok,https://interconnectnigeria.com/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9827,global,0,0
PDB-9834,9834,Logon Broadband Karachi,Logon Broadband Pvt. Limited,Other/Unknown,Karachi,Sindh,PK,Asia Pacific,24.836124,67.03393,ok,https://www.logon.com.pk,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9834,global,0,0
PDB-9839,9839,Cloudata Indonesia DC - ClouDC-JK3,"Cloudata Indonesia, PT",Other/Unknown,Jakarta Selatan,Jakarta,ID,Asia Pacific,-6.238649,106.824078,ok,http://www.cloudata.id,12.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9839,global,0,0
PDB-9842,9842,PremierDC Veri Merkezi A.S. - Istanbul,PremierDC Veri Merkezi A.S.,Other/Unknown,Istanbul,Eyup,TR,Middle East,41.037555,28.932303,ok,https://www.premierdc.com.tr,24.0,3.0,1.0,PeeringDB,https://www.peeringdb.com/fac/9842,global,0,0
PDB-9845,9845,Connect Des Moines,"Connect Des Moines, LLC",Other/Unknown,Des Moines,IA,US,North America,41.585529,-93.625422,ok,https://www.connectdsm.com,10.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/9845,global,1,0
PDB-9846,9846,Tonaquint Data Center - Boise ID,"Tonaquint Data Center, Inc.",Other/Unknown,Boise,ID,US,North America,43.60801,-116.310153,ok,https://www.tonaquint.com,2.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9846,global,1,0
PDB-9849,9849,STELLAR IX SALASALA DataCenter,YAS Tanzania,Other/Unknown,Dar es Salaam,Dar es Salaam,TZ,Africa,-6.703944,39.201724,ok,http://www.yas.co.tz,4.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9849,global,0,0
PDB-9853,9853,T5@Cleveland,T5 Data Centers,Other/Unknown,Cleveland,OH,US,North America,41.440122,-81.80254,ok,https://t5datacenters.com/locations/cleveland-colocation-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9853,global,1,0
PDB-9854,9854,T5@Cincinnati,T5 Data Centers,Other/Unknown,Cincinnati,OH,US,North America,39.10585,-84.536559,ok,https://t5datacenters.com/locations/t5cincinnati-colocation-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9854,global,1,0
PDB-9855,9855,T5@Minneapolis,T5 Data Centers,Other/Unknown,Minneapolis,MN,US,North America,44.971526,-93.270339,ok,https://t5datacenters.com/locations/minneapolis-colocation-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9855,global,1,0
PDB-9856,9856,4120 Lafayette Center Drive,"Legacy Investing, LLC",Other/Unknown,Chantilly,VA,US,North America,38.905944,-77.469017,ok,https://legacyinvesting.com/portfolio/4120-lafayette-center-dr-chantilly-va,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9856,global,1,0
PDB-9859,9859,PIT Peru Arequipa - AQP1,PIT,Other/Unknown,Arequipa,,PE,South America,-16.38768,-71.526944,ok,https://www.pit.net,0.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9859,global,0,0
PDB-9865,9865,Berzarina Data Center,Selectel Ltd.,Other/Unknown,Moscow,,RU,Europe,55.790652,37.466504,ok,http://www.selectel.ru,6.0,0.0,1.0,PeeringDB,https://www.peeringdb.com/fac/9865,global,0,0
PDB-9868,9868,Netmagic Chandivali - MUM DC06,NTTCINS,Other/Unknown,Mumbai,Maharashtra,IN,Asia Pacific,19.114685,72.890391,ok,https://services.global.ntt/en-us/,7.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9868,global,0,0
PDB-9869,9869,Netmagic Chandivali - MUM DC07,NTTCINS,Other/Unknown,Mumbai,Maharashtra,IN,Asia Pacific,19.114685,72.890391,ok,https://services.global.ntt/en-us/,9.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9869,global,0,0
PDB-9878,9878,Cogent Amsterdam,"Cogent Communications, Inc.",Other/Unknown,Halfweg,,NL,Europe,52.384502,4.7167,ok,https://www.cogentco.com/en/cogent-netherlands,18.0,2.0,1.0,PeeringDB,https://www.peeringdb.com/fac/9878,global,0,0
PDB-9879,9879,GDMS LAO DC,Global Digital Management Solutions Co Ltd,Other/Unknown,Vientiane,Vientiane,LA,Asia Pacific,18.076639,102.674194,ok,https://www.global-dms.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9879,global,0,0
PDB-9882,9882,Cloud9 Dinamo Arena,Cloud9 LTD,Other/Unknown,Tbilisi,Tbilisi,GE,Asia Pacific,41.723259,44.787114,ok,https://cloud9.ge,8.0,1.0,1.0,PeeringDB,https://www.peeringdb.com/fac/9882,global,0,0
PDB-9887,9887,Golden Myanmar Business Exchange,Golden TMH Telecom Co. Ltd,Other/Unknown,Yangon,Yangon,MM,Asia Pacific,16.905335,96.245995,ok,https://gtmh-telecom.com/data_center.html,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9887,global,0,0
PDB-9888,9888,Sungard AS Elland TC4,Sungard Availability Services,Other/Unknown,Elland,West Yorkshire,GB,Europe,53.693287,-1.821861,ok,https://www.sungardas.com/en-gb/facilities/europe/united-kingdom/elland-tc4-data-centre-and-workplace-recovery-centre/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9888,global,0,0
PDB-9894,9894,Belvedere DC,NHM - S.R.L.,Other/Unknown,Aversa,Campania,IT,Europe,40.968273,14.203892,ok,http://www.nhm.it,6.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9894,global,0,0
PDB-9900,9900,AceHost Tampa,AceHost,Other/Unknown,Tampa,FL,US,North America,27.948986,-82.457025,ok,https://acehost.com,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9900,global,1,0
PDB-9918,9918,Alpha Technologies DC1,Alpha Technologies Inc.,Other/Unknown,South Charleston,WV,US,North America,38.353059,-81.696117,ok,https://www.alpha-tech.us,6.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9918,global,1,0
PDB-9922,9922,3S Data Center Warsaw,3S S.A.,Other/Unknown,Warsaw,Masovian Voivodeship,PL,Europe,52.301215,21.020709,ok,http://www.3s.pl,6.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9922,global,0,0
PDB-9923,9923,Lanka Bell Limited,Lanka Bell Limited,Other/Unknown,Colombo,Western Province,LK,Asia Pacific,6.908088,79.85048,ok,https://www.lankabell.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9923,global,0,0
PDB-9925,9925,Direct LTx Reading,Directlink Technologies Corp.,Other/Unknown,Reading,PA,US,North America,40.381319,-75.982026,ok,http://www.DirectLtx.com,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9925,global,1,0
PDB-9943,9943,Getlinks Multan,Getlinks (SMC-Private) Limited,Other/Unknown,Multan,Punjab,PK,Asia Pacific,30.228766,71.47907,ok,http://getlinks.net.pk/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9943,global,0,0
PDB-9945,9945,RIX-MH,Internet á Íslandi hf,Other/Unknown,Reykjavik,Capital Region,IS,Europe,64.136171,-21.875739,ok,https://www.rix.is,2.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9945,global,0,0
PDB-9982,9982,ILK Datacenter TPK2 Karlsruhe,ILK Internet GmbH,Other/Unknown,Karlsruhe,Baden-Württemberg,DE,Europe,49.02014,8.44067,ok,https://www.ilk.net/tpk-services/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9982,global,0,0
PDB-9998,9998,Vizit-net,PE Vizit-Service,Other/Unknown,Kremenchuk,Poltava Oblast,UA,Europe,49.128041,33.435044,ok,https://vizit-net.com/business/,2.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/9998,global,0,0
PDB-10029,10029,Usman ISP Bhalwal Datacentre,Usman Internet Service Provider Private Limited,Other/Unknown,Bhalwal,Punjab,PK,Asia Pacific,32.268586,72.904825,ok,http://www.usmanisp.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10029,global,0,0
PDB-10049,10049,Keliweb DC2,Keliweb S.R.L,Other/Unknown,Rende,Calabria,IT,Europe,39.363418,16.25075,ok,https://www.keliweb.it/datacenter.php,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10049,global,0,0
PDB-10059,10059,TELCONET Buenos Aires,TELCONET S. A. Argentina,Other/Unknown,Buenos Aires,Buenos Aires,AR,South America,-34.605023,-58.376412,ok,http://telconet.com.ar/index.php/colocacion/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10059,global,0,0
PDB-10062,10062,GELSEN-NET DC Resse,GELSEN-NET Kommunikationsgesellschaft mbH,Other/Unknown,Gelsenkirchen,North Rhine-Westphalia,DE,Europe,51.577464,7.115599,ok,https://www.gelsen-net.de/Geschaeftskunden/Digitalisierung-und-Clouddienste/Rechenzentrumbetrieb-1216212758.html,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10062,global,0,0
PDB-10084,10084,Ármúli 25,Mila hf.,Other/Unknown,Reykjavik,Capital Region,IS,Europe,64.133258,-21.873351,ok,https://www.mila.is/english/datacenter/,4.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10084,global,0,0
PDB-10094,10094,IDC  Infortel,Infortel Comunicacoes LTDA,Other/Unknown,Eunapolis,BA,BR,South America,-16.378557,-39.588659,ok,https://www.infortel.net.br,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10094,global,0,0
PDB-10100,10100,VERIXI Louise DC,VERIXI SA,Other/Unknown,Brussels,Brussels,BE,Europe,50.822938,4.36895,ok,https://www.verixi.be/datacenter/,5.0,1.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10100,global,0,0
PDB-10103,10103,Lincoln Rackhouse Kansas City,Lincoln Rackhouse,Other/Unknown,Kansas City,MO,US,North America,39.295603,-94.67394,ok,https://www.11155airworld.com/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10103,global,1,0
PDB-10104,10104,Lincoln Rackhouse Atlanta,Lincoln Rackhouse,Other/Unknown,Dunwoody,GA,US,North America,33.92663,-84.326708,ok,http://rackhouse.com/portfolio/enterprise-data-center-ga,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10104,global,1,0
PDB-10105,10105,Lincoln Rackhouse London,Lincoln Rackhouse,Other/Unknown,Camberley,England,GB,Europe,51.33263,-0.768148,ok,http://rackhouse.com/portfolio/enterprise-data-center-5,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10105,global,0,0
PDB-10116,10116,Cibicom Datacenter Aarhus,Cibicom A/S,Other/Unknown,Højbjerg,Central Denmark Region,DK,Europe,56.099039,10.217216,ok,https://cibicom.dk,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10116,global,0,0
PDB-10117,10117,Cibicom Datacenter Ballerup,Cibicom A/S,Other/Unknown,Ballerup,Capital Region of Denmark,DK,Europe,55.727972,12.382793,ok,https://cibicom.dk/produkter/datacenter/lokationer,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10117,global,0,0
PDB-10118,10118,ICT Canada,ICT CANADA,Other/Unknown,Waterloo,ON,CA,North America,43.48164,-80.540546,ok,https://www.icttech.ca/index.php?rp=/store/rack-space,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10118,global,0,0
PDB-10149,10149,Victory Technology Center,Victory Technology Center,Other/Unknown,Lackawanna,NY,US,North America,42.82652,-78.821501,ok,https://victorytechcenter.org/,2.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10149,global,1,0
PDB-10152,10152,Whipcord LDC01,Whipcord Edge Data Centers Inc.,Other/Unknown,Lethbridge,AB,CA,North America,49.73586,-112.799996,ok,http://www.whipcord.com,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10152,global,0,0
PDB-10156,10156,ATC Edge CDMX/E1,ATC HOLDING FIBRA MEXICO,Other/Unknown,Mexico City,Mexico City,MX,North America,19.433534,-99.208992,ok,https://redit.com/en/solutions/edge-data-center/,1.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10156,global,0,0
PDB-10157,10157,ATC Edge CDMX/E2,ATC HOLDING FIBRA MEXICO,Other/Unknown,Mexico City,Mexico City,MX,North America,19.499242,-99.147841,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10157,global,0,0
PDB-10167,10167,ATC Edge SLP/E1,ATC HOLDING FIBRA MEXICO,Other/Unknown,San Luis Potosi,San Luis Potosi,MX,North America,22.167048,-101.001061,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10167,global,0,0
PDB-10168,10168,ATC Edge COR/E1,ATC HOLDING FIBRA MEXICO,Other/Unknown,Córdoba,Veracruz,MX,North America,18.883041,-96.947799,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10168,global,0,0
PDB-10197,10197,Herza DC - Tifa,PT. Herza Digital Indonesia,Other/Unknown,South Jakarta,Jakarta,ID,Asia Pacific,-6.236649,106.823395,ok,https://www.herza.id/colocation,3.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10197,global,0,0
PDB-10202,10202,Heartland Technology Data Center,Heartland Technology Data Center,Other/Unknown,Jesup,IA,US,North America,42.471271,-92.054083,ok,https://heartlandtechnology.com/data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10202,global,1,0
PDB-10209,10209,ATC Edge TIJ/E1,ATC HOLDING FIBRA MEXICO,Other/Unknown,Tijuana,Baja California,MX,North America,32.513607,-117.009995,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10209,global,0,0
PDB-10210,10210,ATC Edge TOL/E1,ATC HOLDING FIBRA MEXICO,Other/Unknown,San Mateo Atenco,State of Mexico,MX,North America,19.306218,-99.559588,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10210,global,0,0
PDB-10211,10211,ATC Edge AGS/E1,ATC HOLDING FIBRA MEXICO,Other/Unknown,Aguascalientes,Aguascalientes,MX,North America,21.882174,-102.312665,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10211,global,0,0
PDB-10212,10212,NEX Datacenter (NEX-JK2) Jakarta,PT. CBN Nusantara (NEX Datacenter),Other/Unknown,Jakarta Selatan,Daerah Khusus Ibukota Jakarta,ID,Asia Pacific,-6.239711,106.824436,ok,http://www.nexdatacenter.com,83.0,2.0,2.0,PeeringDB,https://www.peeringdb.com/fac/10212,global,0,0
PDB-10218,10218,ATC Edge LEON/E1,ATC HOLDING FIBRA MEXICO,Other/Unknown,León,Guanajuato,MX,North America,21.118192,-101.660877,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10218,global,0,0
PDB-10219,10219,ATC Edge LEON/E2,ATC HOLDING FIBRA MEXICO,Other/Unknown,León,Guanajuato,MX,North America,21.150214,-101.699291,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10219,global,0,0
PDB-10220,10220,ATC Edge LEON/E3,ATC HOLDING FIBRA MEXICO,Other/Unknown,León,Guanajuato,MX,North America,21.083375,-101.627287,ok,https://redit.com/en/solutions/edge-data-center/,0.0,0.0,0.0,PeeringDB,https://www.peeringdb.com/fac/10220,global,0,0
